-74.20280962,4.61417472
-74.15401586,4.66044645
-74.10023462,4.47172908
-74.09436289,4.68411071
-74.09587898,4.73642419
-74.07040235,4.64247675
-74.0165321,4.60145349
-74.08773443,4.60004521
-74.06973542,4.60753603
-74.16348778,4.56512072
-74.10388149,4.56489307
-74.0770391,4.60476922
-74.09899216,4.677538
-74.11450571,4.71768761
-74.1884457,4.60772828
-74.14252171,4.18780272
-74.11558635,4.47025994
-74.10206741,4.71662069
-74.36364638,3.98562483
-74.16103793,4.14474492
-74.14819646,4.09012278
-74.02795202,4.7310348
-74.08824457,4.57890858
-74.15636895,4.55350508
-74.03250557,4.6682501
-74.15615675,4.42223062
-74.16755313,4.57636051
-74.07233846,4.56587985
-74.06686083,4.6456663
-74.10198246,4.74780619
-74.17008249,4.49617254
-74.07577051,4.80477572
-74.01464637,4.73279416
-74.07913726,4.54207844
-74.08709783,4.60786066
-74.04803925,4.62499354
-74.1478864,4.48103729
-74.10187235,4.66300237
-74.07091041,4.66842034
-74.16857485,4.34505568
-74.08818407,4.51719938
-74.12396682,4.44468645
-74.17045871,4.60611752
-74.1106423,4.59657303
-74.11133594,4.62577255
-74.06883753,4.6522217
-74.08832884,4.65097908
-74.10939327,4.62032051
-74.1710447,4.52791168
-74.01655726,4.74331056
-74.14875026,4.34479341
-74.10223241,4.7769831
-74.09127519,4.58506312
-74.04498071,4.7331985
-74.09080639,4.64726364
-74.15644897,4.44425109
-74.08057053,4.57939461
-74.0572916,4.67168514
-74.02814346,4.71284081
-74.14356167,4.60503972
-74.08647479,4.70771515
-74.05777229,4.65937298
-74.15914326,4.61907516
-74.1253037,4.66653813
-74.16979084,4.69310196
-74.14007545,4.67060591
-74.31594105,4.02618765
-74.09309783,4.60083342
-74.08410211,4.62701464
-74.09425001,4.69260433
-74.06280295,4.6922352
-74.09081196,4.5887293
-74.07403052,4.75892359
-74.09133278,4.75852736
-74.15057403,4.67558948
-74.08742054,4.57306962
-74.08805165,4.52957055
-74.0911747,4.56486282
-74.09859816,4.55464849
-74.17082388,4.63057917
-74.19695649,4.2392352
-74.15994674,4.26274065
-74.17558464,4.21149608
-74.16183466,4.6350457
-74.13535516,4.65610753
-74.11064926,4.50817225
-74.09438893,4.49805871
-74.10668902,4.71133568
-74.17051863,4.6962195
-74.0988098,4.65236182
-74.13046994,4.18472977
-74.35153551,3.97374562
-74.07070273,4.63174823
-74.20448587,4.6394468
-74.13263452,4.58303535
-74.05445756,4.72736334
-74.20550602,4.6162343
-74.15274118,4.62192474
-74.05683987,4.63125059
-74.12081518,4.66109843
-74.03736432,4.68080177
-74.12502339,4.47382287
-74.13844293,4.34218316
-74.09194143,4.61871843
-74.0760948,4.4909269
-74.15117272,4.61606282
-74.06738328,4.66699733
-74.15407071,4.70917015
-74.1006531,4.55662821
-74.08374063,4.60333012
-74.13178303,4.71265001
-74.01909853,4.67281075
-74.09748624,4.73860507
-74.14376115,4.64840298
-74.131463,4.61478397
-74.17727548,4.3118122
-74.12913433,4.60599147
-74.16929178,4.44526257
-74.09697481,4.63060612
-74.11495412,4.67730201
-74.19240538,4.60040838
-74.1062406,4.70330371
-74.04965101,4.59475079
-74.10343976,4.71495692
-74.11590696,4.62169936
-74.20470493,4.62156241
-74.10068949,4.49077229
-74.09955048,4.59310175
-74.13168417,4.70251664
-74.10859838,4.70011741
-74.09596101,4.67014893
-74.14354547,4.62927836
-74.16346454,4.53969615
-74.10652045,4.66858368
-74.05012272,4.66916843
-74.03710932,4.65423018
-74.14930373,4.69112304
-74.0710896,4.65307066
-74.13082624,4.65132683
-74.16272401,4.39933978
-74.18864616,4.40588219
-74.12274274,4.39384527
-74.15010118,4.40156564
-74.16915796,4.37754214
-74.1160217,4.36131154
-74.12772581,4.33083756
-74.08454999,4.68343601
-74.05352983,4.68334387
-74.08648763,4.72645439
-74.08585966,4.47488602
-74.12133979,4.62588899
-74.07443009,4.6698115
-74.07726327,4.67624934
-74.04733555,4.55773724
-74.1214584,4.70456905
-74.16771551,4.70177582
-74.1087767,4.74902339
-74.08951388,4.54067921
-74.0919204,4.54086326
-74.1065763,4.63298028
-74.11690421,4.6422868
-74.17081905,4.61561089
-74.15780152,4.64040813
-74.18086767,4.64254348
-74.08357101,4.75854453
-74.16848534,4.64109267
-74.12162907,4.75201926
-74.11860144,4.6141318
-74.10660917,4.61095813
-74.06802482,4.78852894
-74.05272569,4.78185463
-74.11067598,4.58103842
-74.02715389,4.74976103
-74.1389344,4.65211154
-74.08025267,4.57117971
-74.09923188,4.69400567
-74.07191702,4.63502083
-74.05446188,4.82570307
-74.11329719,4.58020727
-74.12793223,4.56161369
-74.11461869,4.55304105
-74.06548812,4.61429986
-74.08103643,4.59884637
-74.10047875,4.61789487
-74.01701058,4.68818088
-74.09632591,4.50081475
-74.07338051,4.61092861
-74.02816544,4.75749314
-74.13010343,4.52541483
-74.15267837,4.21139733
-74.06768691,4.62471511
